1310	1308.81	3.01			
1312	1310.85	3.05			
1314	1312.90	3.07			
1316	1314.94	2.95			
1318	1316.98	3.09			
1320	1319.03	3.31			
1322	1321.07	3.30			
1324	1323.11	3.35			
1326	1325.15	3.36			
1328	1327.52	3.45			
1330	1329.88	3.42			
1332	1332.24	3.38			
1334	1334.60	3.55			
1336	1336.96	3.55			
1338	1339.33	3.46			
1340	1341.69	3.55			
1342	1344.05	3.43			
1344	1346.41	3.24			
1346	1348.78	3.22			
1348	1351.14	3.03			
1350	1353.50	2.95			
1352	1355.86	2.85			
1354	1358.07	2.77			
1356	1360.28	2.86			
1358	1362.48	2.91			
1360	1364.69	2.99			
1362	1366.90	3.16			
1364	1369.10	3.34			
1366	1371.31	3.35			
1368	1373.52	3.56			
1370	1375.73	3.40			
1372	1377.93	3.62			
1374	1380.14	3.57			
1376	1382.35	3.44			
1378	1384.55	3.56			
1380	1386.25	3.41			
1382	1387.94	3.32			
1384	1389.63	3.18			
1386	1391.32	3.08			
1388	1393.01	2.97			
1390	1394.70	3.09			
1392	1396.39	2.95			
1394	1398.08	3.06			
1396	1399.78	2.90			
1398	1401.47	2.85			
1400	1403.16	2.92			
1402	1404.85	2.99			
1404	1406.54	3.10			
1406	1408.23	3.33			
1408	1409.93	3.33			
1410	1411.62	3.56			
1412	1413.32	3.76			
1414	1415.01	3.58			
1416	1416.71	3.32			
1418	1418.40	3.20			
1420	1420.10	3.32			
1422	1421.79	3.19			
1424	1423.49	3.08			
1426	1425.18	3.08			
1428	1426.88	2.97			
1430	1428.57	2.88			
1432	1430.78	2.74			
1434	1432.98	2.74			
1436	1435.19	2.60			
1438	1437.40	2.60			
1440	1439.61	2.64			
1442	1441.81	2.70			
1444	1444.02	2.69			
1446	1446.23	2.72			
1448	1448.44	2.71			
1450	1450.64	2.85			
1452	1452.85	3.16			
1454	1455.06	3.56			
1456	1457.27	3.67			
1458	1459.47	3.60			
1460	1461.67	3.46			
1462	1463.87	3.43			
1464	1466.06	3.58			
1466	1468.26	3.35			
1468	1470.46	3.23			
